place_id,name,types,rating,user_ratings_total,price_level,lat,lon,vicinity,business_status,editorial_summary,website,international_phone_number,cuisine_detected,cuisine_source,top_review_language,top_language_share,n_reviews_fetched,review_language_counts_json,cuisine_detected_original,cuisine_source_original
ChIJu2ot6UpvxkcRLYuZL3fQugA,Umai Ramen,"establishment,food,point_of_interest,restaurant",4.6,623.0,2.0,52.0979371,5.0654432,"Brusselplein 85, Utrecht",OPERATIONAL,,https://umairamen.nl/,+31 30 737 0269,japanese,keyword_name_website,en,1.0,5,"{""en"": 5}",japanese,name
ChIJRehzeE1vxkcR4niu69jII2k,Venster,"establishment,food,point_of_interest,restaurant",4.3,218.0,2.0,52.0958774,5.0681367,"Berlijnplein 520, Utrecht",OPERATIONAL,,http://www.vensterutrecht.nl/,+31 30 200 6187,european,website_text,en,1.0,5,"{""en"": 5}",unknown,
ChIJaR5DCgBvxkcRJKqyw4Y1E3M,Utrecht,"establishment,food,point_of_interest,restaurant",,,,52.09540879999999,5.070037699999999,"Berlijnplein 450, Utrecht",OPERATIONAL,,http://www.annapancakes.nl/,+31 6 12726778,dutch,website_text,,0.0,0,{},unknown,
ChIJEatE_8dvxkcRz0tW2nplOnc,ANNA Pancakes Berlijnplein | Dinner & Brunch |,"establishment,food,point_of_interest,restaurant",4.0,739.0,,52.0954142,5.0700465,"Berlijnplein 450, Utrecht",OPERATIONAL,,http://www.annapancakes.nl/,+31 6 12726778,cafe,keyword_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJ96UA0dNvxkcR4tc7dHH4un8,Vermaat Antonius Utrecht,"establishment,food,point_of_interest,restaurant",2.7,9.0,,52.1029569,5.058456899999999,"De Wetering-Zuid, Soestwetering 1, Utrecht",OPERATIONAL,,https://vermaatgroep.nl/cases/zorgsector/,+31 30 241 1269,catering,website_text,en-US,0.8,5,"{""en"": 1, ""en-US"": 4}",unknown,
ChIJqdu19nlvxkcRRrxyLsyt4uI,Il Mondo,"establishment,food,point_of_interest,restaurant",4.3,214.0,1.0,52.0912427,5.089503199999999,"wij bezorgen ook, Laan van Nieuw Guinea 46, Utrecht",OPERATIONAL,,http://www.pizzeriailmondo.nl/,+31 30 296 7652,italian,original,en,1.0,5,"{""en"": 5}",italian,reviews
ChIJFSxN85xvxkcRt24rvCRbIms,Soia - Beach Oog In Al,"establishment,food,point_of_interest,restaurant",4.2,1559.0,2.0,52.0949934,5.0788722,"Kanaalweg 199, Utrecht",CLOSED_TEMPORARILY,"Laid-back restaurant by the canal serving sandwiches, sharing plates & BBQs, plus beers & cocktails.",https://soia.nl/,+31 30 304 5245,cafe,search_snippet,en,1.0,5,"{""en"": 5}",unknown,
ChIJ8-RXz3dvxkcR6AeSrfyqZzQ,Cafetaria Hao Wei,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.2,102.0,,52.094368,5.085061,"Madioenstraat 2, Utrecht",OPERATIONAL,,https://www.cafetaria-hao-wei-utrecht.nl/,+31 30 296 2019,fast_food,keyword_name_website,en,1.0,5,"{""en"": 5}",american,reviews
ChIJK_TYBHpvxkcRqg3bbpnn_xk,Kwalitaria Groeneweg - Utrecht,"establishment,food,point_of_interest,restaurant",3.8,424.0,2.0,52.09146459999999,5.0907854,"Winkelcentrum Groeneweg, Haroekoeplein 142, Utrecht",OPERATIONAL,,https://www.kwalitaria.nl/?utm_source=google&utm_medium=organic&utm_campaign=organic_gmb,+31 30 259 1866,fast_food,chain_name_website,en,1.0,5,"{""en"": 5}",american,reviews
ChIJswUdMndvxkcRuof3CJeNZgM,Bastacosi,"establishment,food,point_of_interest,restaurant",4.5,204.0,,52.0941117,5.090027399999999,"Vleutenseweg 388, Utrecht",OPERATIONAL,,http://www.bastacosi.nl/,+31 6 82066582,italian,original,en,1.0,5,"{""en"": 5}",italian,reviews
ChIJLTc6DnpvxkcR8XJUuzaXBy0,Bagels & Beans,"bakery,cafe,establishment,food,point_of_interest,restaurant,store",4.5,318.0,2.0,52.091849,5.0914096,"Winkelcentrum Groeneweg, Haroekoeplein 35, Utrecht",OPERATIONAL,,http://www.bagelsbeans.nl/,+31 30 737 0703,cafe,chain_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJkTQ4h3VvxkcRy6jf3s8z09o,De Nijverheid Kunstcentrum - Café - Expositie - Culturele Vrijhaven,"art_gallery,bar,cafe,doctor,establishment,food,health,point_of_interest,restaurant",4.7,614.0,,52.1003377,5.083573299999999,"Nijverheidskade 15, Utrecht",OPERATIONAL,,https://www.denijverheid.org/,,cafe,keyword_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJq0xsjYJvxkcRyFGFyb1kTm0,Cafetaria Li Corner,"establishment,food,point_of_interest,restaurant",4.4,92.0,,52.090585,5.081672,"Herderplein 26, Utrecht",OPERATIONAL,,https://www.cafetarialicorner.nl/,+31 30 293 8238,fast_food,keyword_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJIWjHFZpvxkcR4YotfkeBSro,Roodnoot,"bar,establishment,food,point_of_interest,restaurant",4.6,218.0,2.0,52.0974481,5.0726768,"Oude Vleutenseweg 35, Utrecht",OPERATIONAL,,http://www.stadsbrouwerijroodnoot.nl/,+31 30 785 9772,american,original,en,1.0,5,"{""en"": 5}",american,reviews
ChIJ2aJdJXpvxkcRYMkSCCIJoSE,Café Kanaalzicht,"bar,establishment,food,point_of_interest,restaurant",4.4,697.0,2.0,52.0901222,5.0905495,"Keulsekade 23, Utrecht",OPERATIONAL,,http://www.cafekanaalzicht.nl/,+31 30 293 0066,cafe,keyword_name_website,en,1.0,5,"{""en"": 5}",pub,reviews
ChIJGzrfPxFvxkcRsY5AfZVz2VI,Cafetaria Sofia,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.2,147.0,,52.0952728,5.0733437,"Laan van Sofia 27, Utrecht",OPERATIONAL,,http://cafetariasofia.nl/,+31 30 633 0673,fast_food,keyword_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJl84Pve1vxkcRpRVV_SnKaCw,Peshawari Indiase Keuken,"establishment,food,meal_takeaway,point_of_interest,restaurant",3.7,79.0,,52.0905103,5.080811499999999,"Herderplein 13, Utrecht",OPERATIONAL,,https://www.thebiryani.nl/%20www.asianfoodutrecht.nl,+31 30 785 9836,indian,original,en,1.0,5,"{""en"": 5}",indian,reviews
ChIJN-XX3ZRvxkcRxPhWCCyZ8mE,Primos Lunchroom,"establishment,food,point_of_interest,restaurant",5.0,38.0,,52.0905569,5.0814241,"Herderplein 23, Utrecht",OPERATIONAL,,https://primoslunchroom.nl/,+31 30 785 6987,cafe,keyword_name_website,en-US,0.8,5,"{""en"": 1, ""en-US"": 4}",unknown,
ChIJi5OjZkZvxkcRLErXN-RDzVU,Buiten bij de sluis,"establishment,food,point_of_interest,restaurant",4.5,430.0,2.0,52.0961198,5.0762241,"Oude Vleutenseweg 2, Utrecht",OPERATIONAL,,https://www.buitenbijdesluis.nl/,+31 30 303 6467,european,heuristic_domain,en,1.0,5,"{""en"": 5}",unknown,
ChIJxZaynjpvxkcRazGFKrKbHQM,Bar Brasserie De Blend,"establishment,food,point_of_interest,restaurant",4.2,122.0,,52.0950553,5.0809953,"Vleutensevaart 100, Utrecht",OPERATIONAL,,https://www.deblend.nl/,+31 30 304 2035,french,keyword_name_website,en,1.0,5,"{""en"": 5}",european,name
ChIJa8VSCd9vxkcRsSYTTHm7Y2k,Roemer - wine & food,"bar,establishment,food,point_of_interest,restaurant",4.2,400.0,,52.0978782,5.0688793,"Berlijnplein 2, Utrecht",OPERATIONAL,,http://www.roemer-utrecht.nl/,+31 30 320 1229,european,website_text,en,1.0,5,"{""en"": 5}",unknown,
ChIJ06OUdJlvxkcRkWKWo0dR8GU,Nandar Meat&Dough,"bakery,establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant,store",4.5,27.0,,52.0993541,5.0752713,"Elektronweg 34, Utrecht",OPERATIONAL,,http://www.nandar.nl/,,italian,original,en-US,0.8,5,"{""en"": 1, ""en-US"": 4}",italian,reviews
ChIJ2wU0A1VvxkcRnPLgAkqJ81A,Mooie Boules Utrecht,"bar,establishment,food,night_club,point_of_interest,restaurant",4.6,107.0,,52.09624969999999,5.0833258,"Steenovenweg 1, Utrecht",OPERATIONAL,,https://mooieboules.nl/utrecht/,+31 30 207 2549,international,search_snippet,en,1.0,5,"{""en"": 5}",unknown,
ChIJM_AJF6tvxkcRVFY_Z6f5Y0A,Anason,"establishment,food,point_of_interest,restaurant",5.0,79.0,,52.093701,5.085833699999999,"Laan van Nieuw Guinea 141, Utrecht",OPERATIONAL,,,+31 6 19157485,middle_eastern,original,en,1.0,5,"{""en"": 5}",middle_eastern,reviews
ChIJubll4HlvxkcR3sh0coV1VAE,Blub & Blub,"establishment,food,point_of_interest,restaurant",4.5,194.0,,52.09213099999999,5.088489,"Laan van Nieuw Guinea 83, Utrecht",OPERATIONAL,,,+31 30 293 8294,seafood,heuristic_name_only,en,1.0,5,"{""en"": 5}",unknown,
ChIJ20vEVXdvxkcRtLwh3nT8lVY,Mee Wah,"establishment,food,point_of_interest,restaurant",3.8,162.0,,52.0923226,5.0898498,"Bataviastraat 1, Utrecht",OPERATIONAL,,https://www.meewahlombok.nl/,+31 30 293 3485,chinese,original,en,1.0,5,"{""en"": 5}",chinese,reviews
ChIJp__HdntvxkcRrBx-NQgCET4,Restaurant Buurten in de Fabriek,"establishment,food,point_of_interest,restaurant",4.2,1492.0,2.0,52.0887284,5.089854799999999,"Cereolfabriek, Kanaalweg 91, Utrecht",OPERATIONAL,,https://kombuurten.nl/buurten-in-de-fabriek/,+31 30 877 8116,european,website_text,en,1.0,5,"{""en"": 5}",unknown,
ChIJVelBf2hvxkcRVl53oabtZ8U,Park Plaza Utrecht,"bar,establishment,food,gym,health,lodging,point_of_interest,restaurant",4.1,1633.0,,52.0915,5.10676,"Westplein 50, Utrecht",OPERATIONAL,"Contemporary hotel featuring a restaurant with a patio, plus a brasserie/bar & a gym.",https://www.parkplazautrecht.com/,+31 30 292 5200,european,original,en,1.0,5,"{""en"": 5}",european,editorial_summary
ChIJyQ3dEkNvxkcRKht12yHpDck,Leonardo Hotel Utrecht City Center,"establishment,food,lodging,point_of_interest,restaurant",3.8,1685.0,,52.0928875,5.1150123,"Vredenburg 14, Utrecht",OPERATIONAL,Unassuming rooms in a relaxed hotel featuring a laid-back lounge & complimentary Wi-Fi.,https://www.leonardo-hotels.nl/utrecht/leonardo-hotel-utrecht-city-center?utm_source=gmb&utm_medium=link_site_gmb&utm_campaign=leonardo-hotel-utrecht-city-center,+31 30 233 1232,international,heuristic_domain,en,1.0,5,"{""en"": 5}",unknown,
ChIJ_dlisFxvxkcRA3Fd4GPCQ9Y,Belgisch Biercafé Olivier Utrecht,"bar,cafe,establishment,food,point_of_interest,restaurant",4.5,8898.0,2.0,52.0906327,5.1156758,"Achter Clarenburg 6a, Utrecht",OPERATIONAL,,https://www.cafe-olivier.be/nl/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=belgischbiercafeolivier,+31 30 236 7876,pub,keyword_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJqyLv92VvxkcRAv9iMVUCKEk,Eaterie Aarti,"establishment,food,point_of_interest,restaurant",4.2,549.0,1.0,52.0916667,5.1022222,"Kanaalstraat 75, Utrecht",OPERATIONAL,,https://eethuis-aarti.nl/,+31 30 293 8325,surinamese,search_snippet,en,1.0,5,"{""en"": 5}",unknown,
ChIJ62FgEm9vxkcRSy-J06pgrRo,Koffie & Ik,"cafe,establishment,food,point_of_interest,restaurant,store",4.4,619.0,2.0,52.09317859999999,5.101126199999999,"Vleutenseweg 169, Utrecht",OPERATIONAL,,http://www.koffieenik.nl/,+31 6 42126771,cafe,keyword_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJuXCTeUNvxkcRWxzxQC_G6Qs,McDonald's,"establishment,food,meal_takeaway,point_of_interest,restaurant",3.7,2976.0,2.0,52.0914477,5.1114182,"Klepierre - Hoog Catharjne, Gildenkwartier 195, Utrecht",OPERATIONAL,"Classic, long-running fast-food chain known for its burgers & fries.",https://mcdonaldsrestaurant.nl/utrecht-hoog-catharijne,+31 30 231 4326,fast_food,chain_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJQ8ieaENvxkcRxXhYOWMlY30,De Zakkendrager,"establishment,food,point_of_interest,restaurant",4.1,1544.0,2.0,52.0926066,5.1155579,"Zakkendragerssteeg 26, Utrecht",OPERATIONAL,,http://www.zakkendrager.nl/,,mediterranean,search_snippet,en,1.0,5,"{""en"": 5}",unknown,
ChIJ2ZSnX11vxkcRX-bSU_t2Ud0,Restaurant De Markt Utrecht centrum,"bar,establishment,food,point_of_interest,restaurant",4.0,2069.0,2.0,52.092128,5.115711999999999,"Drieharingstraat 27, Utrecht",OPERATIONAL,"Intimate, stylish eatery serving familiar Italian classics at lunch & dinner, plus wine & beer.",https://www.restaurantdemarkt.nl/,+31 30 230 0991,italian,original,en,1.0,5,"{""en"": 5}",italian,editorial_summary
ChIJz_BKW0NvxkcRZPY3guPm2iM,FAK Utrecht - Restaurant & Sushi Bar,"bar,establishment,food,point_of_interest,restaurant",4.0,590.0,2.0,52.0920016,5.1156809,"Drieharingstraat 16, Utrecht",OPERATIONAL,,http://www.fakutrecht.nl/,+31 30 231 7503,japanese,keyword_name_website,en,1.0,5,"{""en"": 5}",japanese,name
ChIJk9sc-nBvxkcRevePBTY69uc,Restaurant Café West,"bar,cafe,establishment,food,point_of_interest,restaurant",4.2,725.0,2.0,52.0940778,5.0933306,"Vleutenseweg 433, Utrecht",OPERATIONAL,,https://restaurantwest.nl/,+31 30 299 3377,cafe,keyword_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJiUXgmG9vxkcRRtgIUx3_a8Y,Jasmijn & ik,"establishment,food,point_of_interest,restaurant",4.6,705.0,2.0,52.0908899,5.0948496,"Kanaalstraat 219-221, Utrecht",OPERATIONAL,,http://jasmijnenik.nl/,+31 30 293 8907,indian,original,en,1.0,5,"{""en"": 5}",indian,reviews
ChIJl7R882VvxkcRXW7PAJSyd34,Yunak,"establishment,food,point_of_interest,restaurant",4.4,677.0,1.0,52.0912753,5.1015689,"Kanaalstraat 84, Utrecht",OPERATIONAL,,https://yunakbestellen.nl/,+31 30 889 0005,italian,original,en,1.0,5,"{""en"": 5}",italian,reviews
ChIJn1FGYXBvxkcRyxUNkUHiGQM,BijBram,"establishment,food,point_of_interest,restaurant",4.6,302.0,2.0,52.0945864,5.100085900000001,"H.J. Schimmelplein 1, Utrecht",OPERATIONAL,,https://bij-bram.nl/,+31 30 785 3835,french,original,en,1.0,5,"{""en"": 5}",french,reviews
ChIJnV5SsGhvxkcRlj_-k1J4in0,Arabella,"establishment,food,point_of_interest,restaurant",4.3,437.0,,52.0921783,5.1040968,"Moskeeplein, 86, Utrecht",OPERATIONAL,,https://www.arabella.nl/,+31 30 296 3070,middle_eastern,website_text,en,1.0,5,"{""en"": 5}",unknown,
ChIJo-KPpWhvxkcRD9BAUGHc9pQ,Kebap Factory,"establishment,food,point_of_interest,restaurant",3.9,2327.0,2.0,52.0919387,5.1045235,"Moskeeplein, 88, Utrecht",OPERATIONAL,,https://www.kebapfactory.nl/,+31 30 711 3848,middle_eastern,original,en,1.0,5,"{""en"": 5}",middle_eastern,reviews
ChIJQ0EON2xvxkcR4sMwovXV_aU,De Kookfabriek,"establishment,food,point_of_interest,restaurant",4.5,72.0,,52.0974799,5.1028489,"2e Daalsedijk 4, Utrecht",OPERATIONAL,,http://www.kookfabriek.nl/,+31 30 760 0042,other,website_text,en,1.0,5,"{""en"": 5}",unknown,
ChIJ7_X0aGxvxkcRxkgKPOLFkac,Grillroom Café Saray,"establishment,food,point_of_interest,restaurant",4.1,103.0,,52.0987722,5.1030695,"Amsterdamsestraatweg 176, Utrecht",OPERATIONAL,,https://grillroomcafesaray.nl/,+31 30 259 3069,cafe,keyword_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJ-0meaB1vxkcR9_Mou74JR4E,Bier2go,"establishment,food,meal_delivery,point_of_interest,restaurant",2.8,25.0,,52.0971072,5.1058967,"Amsterdamsestraatweg 118, Utrecht",OPERATIONAL,,http://www.bier2go.nl/,+31 30 633 8759,italian,original,en-US,0.6,5,"{""en"": 2, ""en-US"": 3}",italian,reviews
ChIJ2XDn3WtvxkcR1vP7kO2hPLs,Cafetaria & Pizzeria Straatweg,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.3,207.0,,52.09714899999999,5.1059664,"Amsterdamsestraatweg 118, Utrecht",OPERATIONAL,,http://pizzeriastraatweg.nl/,+31 30 633 8759,italian,keyword_name_website,en,1.0,5,"{""en"": 5}",indian,reviews
ChIJc3IWV2xvxkcRxEwnDlfquis,Baba,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.2,184.0,1.0,52.0993718,5.102000299999999,"Amsterdamsestraatweg 206, Utrecht",OPERATIONAL,,http://www.babagrillroom.nl/,+31 30 737 0714,turkish,website_text,en,1.0,5,"{""en"": 5}",unknown,
ChIJkWC6BW1vxkcR45QRbpPAhM4,Asya Restaurant 🇹🇷,"establishment,food,point_of_interest,restaurant",4.4,191.0,1.0,52.1001031,5.1007774,"Amsterdamsestraatweg 234, Utrecht",OPERATIONAL,,https://grill-restaurant-asya-utrecht.nl/,+31 30 707 0390,turkish,original,en,1.0,5,"{""en"": 5}",turkish,reviews
ChIJFagokWlvxkcRKS9I8mSu9hQ,Tropisch Huis Prem,"establishment,food,point_of_interest,restaurant",4.7,247.0,1.0,52.0957325,5.1082886,"Amsterdamsestraatweg 40, Utrecht",OPERATIONAL,,,+31 30 231 4396,caribbean,original,en,1.0,5,"{""en"": 5}",caribbean,reviews
ChIJl9UJhmdvxkcR5S1q3CNha98,Beton Bar Central Station,"cafe,establishment,food,point_of_interest,restaurant,store",3.9,556.0,2.0,52.09018409999999,5.1109526,"Stationshal 2 - 9 1e verdieping Centrumzijde, Utrecht",OPERATIONAL,,http://www.bar-beton.nl/,+31 85 888 2211,european,website_text,en,1.0,5,"{""en"": 5}",unknown,
ChIJIRaT_mxvxkcR9cLBjePUVvI,Pizzaria Amin Express,"establishment,food,meal_delivery,point_of_interest,restaurant",2.4,272.0,,52.09994400000001,5.1016612,"Amsterdamsestraatweg 225, Utrecht",OPERATIONAL,,http://www.aminexpress.nl/,+31 30 707 0008,italian,original,en,1.0,5,"{""en"": 5}",italian,reviews
ChIJveRP7WlvxkcRrSKF7d9wXHw,Rose & Vanilla,"bakery,establishment,food,point_of_interest,restaurant,store",4.7,273.0,,52.0959656,5.1089755,"Amsterdamsestraatweg 13, Utrecht",OPERATIONAL,,http://www.roseandvanilla.nl/,+31 6 15439795,french,original,en,1.0,5,"{""en"": 5}",french,reviews
ChIJBVweQm1vxkcRG1xBpsG2_fo,Grilbar Pasa,"establishment,food,point_of_interest,restaurant",4.4,98.0,,52.1011256,5.0995725,"Amsterdamsestraatweg 267, Utrecht",OPERATIONAL,,https://pasastraatweg.nl/,+31 30 269 0320,italian,original,en,1.0,5,"{""en"": 5}",italian,reviews
ChIJh6PA7UJvxkcRQ_KtlPqyNGM,De Utrechter Stadsbrasserie en Bar,"establishment,food,point_of_interest,restaurant",4.1,1374.0,2.0,52.0929687,5.112221,"Vredenburg 40, Utrecht",OPERATIONAL,,http://www.deutrechter.nl/?utm_source=google&utm_medium=mijn-bedrijf&utm_campaign=none,+31 30 227 1857,american,original,en,1.0,5,"{""en"": 5}",american,reviews
ChIJjQ53zFxvxkcR7tbnQu3LOWA,SLA,"establishment,food,point_of_interest,restaurant",4.1,246.0,2.0,52.0914701,5.1128431,"Klepierre - Hoog Catharjne, Catharijne Esplanade 45, Utrecht",OPERATIONAL,,http://www.ilovesla.com/,+31 30 760 6373,greek,original,en,1.0,5,"{""en"": 5}",greek,reviews
ChIJZVoL6EJvxkcRtj7MXDv3c8s,TivoliVredenburg,"cafe,establishment,food,point_of_interest,restaurant",4.5,14299.0,,52.0924298,5.1128171,"Vredenburgkade 11, Utrecht",OPERATIONAL,,https://www.tivolivredenburg.nl/,+31 30 231 4544,cafe,website_text,en,1.0,5,"{""en"": 5}",unknown,
ChIJqb8jb11vxkcRcnyrEn5X8AQ,Starbucks,"bakery,cafe,establishment,food,point_of_interest,restaurant,store",3.6,463.0,2.0,52.091203,5.1130906,"Klepierre - Hoog Catharjne, Catharijne Esplanade 11, Utrecht",OPERATIONAL,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",https://www.starbucks.nl/,+31 30 202 0956,cafe,chain_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJFwAAQFtvxkcR6nkyWuFYW8s,Kitchen Bar Danel,"bar,establishment,food,point_of_interest,restaurant",3.9,990.0,2.0,52.0921643,5.1131115,"Vredenburgkade 11, Utrecht",OPERATIONAL,,http://www.danel-utrecht.nl/,+31 30 760 6829,indian,original,en,1.0,5,"{""en"": 5}",indian,reviews
ChIJbcuTq3JvxkcR_XkHqqk888w,Restaurant Thai Chili,"establishment,food,point_of_interest,restaurant",4.1,209.0,,52.1022057,5.0981761,"Plantage 2, Utrecht",OPERATIONAL,,http://www.thaichili.nl/,+31 30 242 0202,thai,keyword_name_website,en,1.0,5,"{""en"": 5}",thai,name
ChIJRVRLs3JvxkcRGP6gVkbcgyg,De Roti Boer,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.0,280.0,,52.1024718,5.0974029,"Amsterdamsestraatweg 291, Utrecht",OPERATIONAL,,https://www.derotiboerutrecht.nl/,+31 30 244 4454,surinamese,keyword_name_website,en,1.0,5,"{""en"": 5}",caribbean,name
ChIJC5LJp4xlxkcRDwCmlfKURo0,Restaurant De Klub,"establishment,food,point_of_interest,restaurant",4.5,441.0,2.0,52.0931744,5.1133415,"Vredenburg 26, Utrecht",OPERATIONAL,,http://www.deklub.nl/,+31 30 204 0531,european,original,en,1.0,5,"{""en"": 5}",european,reviews
ChIJtQldA0NvxkcRUD-rygmfFw4,30ML Vredenburg,"cafe,establishment,food,point_of_interest,restaurant,store",4.3,902.0,2.0,52.0931638,5.113772399999999,"Vredenburg 23, Utrecht",OPERATIONAL,,https://30ml.nl/en/locations/30ml-vredenburg-utrecht/,+31 30 304 0011,cafe,search_snippet,en,1.0,5,"{""en"": 5}",unknown,
ChIJU_n5Y11vxkcRjbS99smubww,Burger King,"establishment,food,point_of_interest,restaurant",3.3,1803.0,2.0,52.08935959999999,5.109168899999999,"Stationshal 7c, Utrecht",OPERATIONAL,"Well-known fast-food chain serving grilled burgers, fries & shakes.",https://www.burgerking.nl/store-locator/store/restaurant_11904,+31 6 11489986,fast_food,chain_name_website,en,1.0,5,"{""en"": 5}",american,name
ChIJT5FFAGZvxkcRe1g0hAiMbRM,Helal Burgers & Shoarma,"establishment,food,point_of_interest,restaurant",4.3,748.0,1.0,52.0914924,5.1032895,"Kanaalstraat 56, Utrecht",OPERATIONAL,,http://www.helal.nu/,+31 30 296 3767,turkish,keyword_name_website,en,1.0,5,"{""en"": 5}",american,reviews
ChIJtyN6BW1vxkcRMRTLX6D9eYg,Man far,"establishment,food,meal_delivery,point_of_interest,restaurant",4.0,186.0,2.0,52.100129,5.1006446,"Amsterdamsestraatweg 240, Utrecht",CLOSED_TEMPORARILY,,https://www.restaurantmanfar.nl/,+31 30 244 6135,chinese,original,en,1.0,5,"{""en"": 5}",chinese,reviews
ChIJcSiE70JvxkcRA2C2Dm-kxTY,Namaskar,"establishment,food,point_of_interest,restaurant",3.9,790.0,2.0,52.093028,5.112455000000001,"Vredenburg 38, Utrecht",OPERATIONAL,,http://www.bestellen-namaskar.nl/,+31 30 231 0447,indian,original,en,1.0,5,"{""en"": 5}",indian,reviews
ChIJ-7GlQThvxkcRry5RdGrCS1Q,Restaurant Badhuis,"bar,establishment,food,point_of_interest,restaurant",4.7,484.0,2.0,52.10289119999999,5.123179899999999,"Willem van Noortplein 19, Utrecht",OPERATIONAL,Refined fare served in a fashionable restaurant featuring a robust wine list & a seasonal patio.,https://www.restaurantbadhuis.nl/,+31 30 743 7207,european,heuristic_domain,en,1.0,5,"{""en"": 5}",unknown,
ChIJz66NQUVvxkcRKGQ4uY5l-E4,La Cubanita Utrecht,"bar,establishment,food,point_of_interest,restaurant",3.9,1170.0,2.0,52.0920096,5.121766,"Oudkerkhof 44, Utrecht",OPERATIONAL,,http://www.lacubanita.nl/,+31 30 232 8648,spanish,website_text,en,1.0,5,"{""en"": 5}",unknown,
ChIJk9QBok9vxkcRfBgM72BM6YM,Popocatepetl The Mexican Utrecht,"bar,establishment,food,meal_delivery,point_of_interest,restaurant",4.0,930.0,2.0,52.0929559,5.124828,"Nobelstraat 163, Utrecht",OPERATIONAL,,https://popo-utrecht.nl/,+31 30 231 5719,mexican,keyword_name_website,en,1.0,5,"{""en"": 5}",mexican,name
ChIJtdR-w0RvxkcRR2dgjwIvt-Q,Winkel van Sinkel,"bar,cafe,establishment,food,point_of_interest,restaurant",3.7,4579.0,2.0,52.0919616,5.1187171,"Oudegracht 158, Utrecht",OPERATIONAL,"International plates & cocktails served in a classic, restored department store with terraces.",http://www.dewinkelvansinkel.nl/,+31 30 230 3030,pub,original,en,1.0,5,"{""en"": 5}",pub,reviews
ChIJZYGIKEVvxkcRw2zJn4q3Cxo,Humphrey's Restaurant Utrecht,"establishment,food,point_of_interest,restaurant",4.2,1766.0,2.0,52.0919385,5.1190892,"Stadhuisbrug 3, Utrecht",OPERATIONAL,,https://www.humphreys.nl/restaurants/humphreys-utrecht,+31 30 752 7560,international,heuristic_domain,en,1.0,5,"{""en"": 5}",unknown,
ChIJk9D8TFtvxkcRynUthBlbHQI,Hema,"bakery,clothing_store,department_store,establishment,food,home_goods_store,point_of_interest,restaurant,store",4.0,2306.0,,52.0909002,5.117238599999999,"Steenweg 59, Utrecht",OPERATIONAL,,https://winkels.hema.nl/nl/utrecht/hema-utrecht-centrum?y_source=1_MTU0NTcyMDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+31 30 231 2507,cafe,chain_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJmcTq90VvxkcR7FlR5LqNMgI,Bakkerswinkel Utrecht,"bakery,establishment,food,point_of_interest,restaurant,store",4.4,959.0,2.0,52.0952942,5.1236819,"Wittevrouwenstraat 2, Utrecht",OPERATIONAL,,http://www.bakkerswinkelutrecht.nl/,+31 30 266 7999,french,original,en,1.0,5,"{""en"": 5}",french,reviews
ChIJZzeuQEVvxkcRJGWn6wTVgMM,Loetje Utrecht,"establishment,food,point_of_interest,restaurant",4.2,2347.0,2.0,52.091748,5.121402,"Oudkerkhof 29, Utrecht",OPERATIONAL,,https://www.loetje.nl/locaties/utrecht/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=utrecht,+31 30 231 5040,american,original,en,1.0,5,"{""en"": 5}",american,reviews
ChIJUxpJPE9vxkcRWVNtPrw8mJk,Café Tilt!,"bar,cafe,establishment,food,point_of_interest,restaurant",4.2,1347.0,2.0,52.0947714,5.1256512,"Lange Jufferstraat 62, Utrecht",OPERATIONAL,,http://www.cafetilt.nl/,+31 30 231 6629,cafe,keyword_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJZZX-xUVvxkcRpzICa-YNrNY,Japans restaurant Kyushu,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.5,334.0,2.0,52.0952174,5.121190299999999,"Voorstraat 66, Utrecht",CLOSED_TEMPORARILY,,http://www.kyushu.nl/,+31 30 234 3630,american,original,en,1.0,5,"{""en"": 5}",american,reviews
